,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
777,,"Orthotics Holdings, Inc.*#(8)(9)",One stop,,L + 6.00,(e),,7.00,,05/2020,,1914,,,1915,,,0.1,,,1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,,"Orthotics Holdings, Inc.",One stop,,L + 6.00,,,N/A(6),,05/2020,,-,,,-,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,,"WU Holdco, Inc. #+~",One stop,,L + 5.50,(c),,6.99,,03/2026,,3445,,,3528,,,0.2,,,3376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,,"WU Holdco, Inc.",One stop,,L + 5.50,(c),,7.19,,03/2026,,393,,,394,,,-,,,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,,"WU Holdco, Inc.",One stop,,L + 5.50,(c),,6.72,,03/2025,,40,,,40,,,-,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,,,,,,,,,,,,73467,,,74349,,,3.4,,,66428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,,"Blue River Pet Care, LLC#+",One stop,,L + 5.00,(d),,6.07,,07/2026,,27830,,,27886,,,1.3,,,25882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,,"Blue River Pet Care, LLC",One stop,,L + 5.00,(c)(d),,6.06,,08/2025,,276,,,272,,,-,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,,"Blue River Pet Care, LLC(5)",One stop,,L + 5.00,,,N/A(6),,07/2026,,-,,,(97),,,-,,,(742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,,"Captain D's, LLC^#&",Senior loan,,L + 4.50,(c)(d),,5.50,,12/2023,,14292,,,14343,,,0.7,,,12864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,,"Captain D's, LLC",Senior loan,,P + 3.50,(c)(f),,6.74,,12/2023,,120,,,121,,,-,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,,Encorevet Group LLC,Senior loan,,L + 5.00,(c),,6.45,,11/2024,,113,,,113,,,-,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,,Encorevet Group LLC,Senior loan,,L + 5.00,(c),,6.58,,11/2024,,58,,,57,,,-,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,,Encorevet Group LLC,Senior loan,,L + 5.00,(c),,6.23,,11/2024,,25,,,25,,,-,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,,Encorevet Group LLC,Senior loan,,L + 5.00,(c),,6.45,,11/2024,,10,,,10,,,-,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,,Encorevet Group LLC(5),Senior loan,,L + 5.00,,,N/A(6),,11/2024,,-,,,(3),,,-,,,(22),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,,Imperial Optical Midco Inc.~,One stop,,L + 5.25,(b),,6.73,,08/2023,,3631,,,3685,,,0.2,,,3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,,Imperial Optical Midco Inc.*,One stop,,L + 5.25,(b),,6.51,,08/2023,,2832,,,2808,,,0.1,,,2690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,,Imperial Optical Midco Inc.,One stop,,L + 5.25,(b),,6.62,,08/2023,,1925,,,1978,,,0.1,,,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,,Imperial Optical Midco Inc.,One stop,,L + 5.25,(b),,6.51,,08/2023,,1253,,,1288,,,0.1,,,1191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,,Imperial Optical Midco Inc.*,One stop,,L + 5.25,(b),,6.87,,08/2023,,1141,,,1172,,,0.1,,,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,,Imperial Optical Midco Inc.,One stop,,L + 5.25,(b),,6.60,,08/2023,,331,,,328,,,-,,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,,Imperial Optical Midco Inc.,One stop,,L + 5.25,(b),,6.51,,08/2023,,241,,,239,,,-,,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,,Imperial Optical Midco Inc.,One stop,,L + 5.25,(b),,6.60,,08/2023,,191,,,189,,,-,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,,Imperial Optical Midco Inc.,One stop,,L + 5.25,(b),,6.88,,08/2023,,134,,,133,,,-,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,,Imperial Optical Midco Inc.,One stop,,L + 5.25,(b),,6.51,,08/2023,,130,,,129,,,-,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,,Imperial Optical Midco Inc.,One stop,,L + 5.25,(b),,6.56,,08/2023,,97,,,96,,,-,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,,Imperial Optical Midco Inc.,One stop,,L + 5.25,(b),,6.27,,08/2023,,83,,,83,,,-,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,,,InvestmentType,,SpreadAboveIndex(1),,,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,,Imperial Optical Midco Inc.,One stop,,L + 5.25,(b)(c),,6.26,,08/2023,,,36,,,,35,,,-,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,,Imperial Optical Midco Inc.,One stop,,L + 5.25,,,N/A(6),,08/2023,,-,,,-,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,,Imperial Optical Midco Inc.(5),One stop,,L + 5.25,,,N/A(6),,08/2023,,-,,,(5),,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,,"Midwest Veterinary Partners, LLC+",One stop,,L + 6.00,(d),,7.07,,07/2025,,4296,,,4223,,,0.2,,,4166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,,"Midwest Veterinary Partners, LLC",One stop,,L + 4.75,(d),,5.82,,07/2025,,1030,,,1021,,,0.1,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,,"Midwest Veterinary Partners, LLC",One stop,,L + 6.00,(a),,7.00,,07/2025,,814,,,776,,,-,,,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,,"Midwest Veterinary Partners, LLC",One stop,,L + 4.75,(d),,5.82,,07/2025,,200,,,200,,,-,,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,,"NVA Holdings, Inc.~",Senior loan,,L + 3.50,(c),,4.95,,02/2026,,2951,,,2921,,,0.1,,,2715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,,"PPV Intermediate Holdings II, LLC",One stop,,L + 5.00,(c)(d),,7.33,,05/2023,,4946,,,4958,,,0.2,,,4596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,,"PPV Intermediate Holdings II, LLC",One stop,,P + 4.00,(d)(f),,6.75,,05/2023,,100,,,100,,,-,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,,"PPV Intermediate Holdings II, LLC",One stop,,No Value,,,7.90 PIK,,05/2023,,22,,,23,,,-,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,,"Ruby Slipper Cafe LLC, The*",One stop,,L + 7.50,(c),,8.95,,01/2023,,2055,,,2044,,,0.1,,,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,,"Ruby Slipper Cafe LLC, The",One stop,,L + 7.50,(c),,8.62,,01/2023,,302,,,319,,,-,,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,,"Ruby Slipper Cafe LLC, The",One stop,,L + 7.50,(c),,8.70,,01/2023,,30,,,30,,,-,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,,"Southern Veterinary Partners, LLC*#~",One stop,,L + 5.50,(d),,6.57,,05/2025,,26728,,,27733,,,1.3,,,25660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,,"Southern Veterinary Partners, LLC",One stop,,L + 5.50,(d),,6.57,,05/2025,,211,,,209,,,-,,,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,,"Southern Veterinary Partners, LLC",One stop,,L + 5.50,(c),,6.50,,05/2023,,200,,,199,,,-,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,"Southern Veterinary Partners, LLC",One stop,,L + 5.50,(d),,6.57,,05/2025,,192,,,190,,,-,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,,"Southern Veterinary Partners, LLC",One stop,,L + 5.50,(d),,6.57,,05/2025,,126,,,125,,,-,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,,"Southern Veterinary Partners, LLC",One stop,,L + 5.50,(d),,6.57,,05/2025,,121,,,120,,,-,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,,"Southern Veterinary Partners, LLC",One stop,,L + 5.50,(d),,6.57,,05/2025,,120,,,119,,,-,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,,"Southern Veterinary Partners, LLC",One stop,,L + 5.50,(d),,6.57,,05/2025,,114,,,113,,,-,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,"Southern Veterinary Partners, LLC",One stop,,L + 5.50,(d),,6.57,,,05/2025,,112,,,111,,,-,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,,"Southern Veterinary Partners, LLC(5)",One stop,,L + 5.50,,,N/A(6),,05/2025,,-,,,(2),,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,,"Southern Veterinary Partners, LLC(5)",One stop,,L + 5.50,,,N/A(6),,05/2025,,-,,,(25),,,-,,,(80),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,,"Veterinary Specialists of North America, LLC*#!",Senior loan,,L + 4.25,(a),,5.24,,04/2025,,41864,,,43434,,,2.0,,,39770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,,"Veterinary Specialists of North America, LLC",Senior loan,,L + 4.25,(a),,5.18,,04/2025,,3348,,,3343,,,0.2,,,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,,"Veterinary Specialists of North America, LLC#",Senior loan,,L + 4.25,(a),,5.24,,04/2025,,2886,,,2863,,,0.1,,,2741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,,"Veterinary Specialists of North America, LLC*",Senior loan,,L + 4.25,(a),,5.24,,04/2025,,1452,,,1508,,,0.1,,,1379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,,"Veterinary Specialists of North America, LLC",Senior loan,,L + 4.25,(a),,5.05,,04/2025,,835,,,832,,,0.1,,,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,,"Wetzel's Pretzels, LLC*#",One stop,,L + 6.75,(c),,8.20,,09/2021,,17027,,,17242,,,0.8,,,15325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,,"Wetzel's Pretzels, LLC",One stop,,L + 6.75,(c),,7.93,,09/2021,,100,,,101,,,-,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,,,,,,,,,,,166931,,,169715,,,7.9,,,155373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,Printing and Publishing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,,"Brandmuscle, Inc.&",Senior loan,,L + 4.75,(d),,5.82,,12/2021,,8115,,,8110,,,0.4,,,7379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,"Brandmuscle, Inc.^#",Senior loan,,L + 5.00,(d),,6.07,,12/2021,,1132,,,1151,,,0.1,,,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,"Brandmuscle, Inc.",Senior loan,,L + 4.75,(d),,5.82,,12/2021,,34,,,34,,,-,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,"Messenger, LLC+~",One stop,,L + 6.00,(a)(c)(f),,7.16,,08/2023,,9098,,,9196,,,0.4,,,8462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,"Messenger, LLC",One stop,,P + 5.00,(f),,8.25,,08/2023,,32,,,32,,,-,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,"Messenger, LLC(5)",One stop,,L + 6.00,,,N/A(6),,08/2023,,-,,,(2),,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,,,,,,,,,,,,18411,,,18521,,,0.9,,,16932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,Retail Stores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,2nd Ave. LLC,One stop,,L + 5.50,(d),,7.28,,09/2025,,5959,,,5864,,,0.2,,,4767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,,InvestmentType,,SpreadAboveIndex(1),,,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,Retail Stores - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,2nd Ave. LLC,One stop,,L + 5.50,(a)(c),,6.65,,09/2025,,,50,,,,50,,,-,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,Batteries Plus Holding Corporation#,One stop,,L + 6.75,(a)(f),,7.75,,07/2022,,21980,,,22276,,,1.0,,,20222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,Batteries Plus Holding Corporation,One stop,,P + 5.75,(f),,9.00,,07/2022,,250,,,249,,,-,,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,"Boot Barn, Inc.+~&",Senior loan,,L + 4.50,(c),,5.77,,06/2023,,16777,,,16928,,,0.8,,,15770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,"Cycle Gear, Inc.^#+~",One stop,,L + 5.00,(c),,6.45,,01/2024,,23953,,,23963,,,1.1,,,21559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,,"DTLR, Inc.^*#+",One stop,,L + 6.50,(c),,8.28,,08/2022,,41599,,,42155,,,2.0,,,39519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,,"Elite Sportswear, L.P.&",Senior loan,,L + 6.25,(c),,7.70,,12/2021,,9199,,,8988,,,0.4,,,7635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,,"Elite Sportswear, L.P.&",Senior loan,,L + 6.25,(c),,7.70,,12/2021,,3698,,,3616,,,0.2,,,3069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,,"Elite Sportswear, L.P.&",Senior loan,,L + 6.25,(c),,7.70,,12/2021,,1903,,,1861,,,0.1,,,1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,,"Elite Sportswear, L.P.",Senior loan,,L + 6.25,(c)(d)(f),,8.09,,12/2021,,1142,,,1116,,,-,,,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,,"Elite Sportswear, L.P.*&",Senior loan,,L + 6.25,(c),,7.70,,12/2021,,632,,,619,,,-,,,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,,"Elite Sportswear, L.P.&",Senior loan,,L + 6.25,(c),,7.70,,12/2021,,289,,,282,,,-,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,,"Elite Sportswear, L.P.*&",Senior loan,,L + 6.25,(c),,7.70,,12/2021,,276,,,271,,,-,,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,,"Elite Sportswear, L.P.",Senior loan,,P + 5.00,(c)(d)(f),,8.10,,12/2021,,40,,,39,,,-,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,,"Feeders Supply Company, LLC#",One stop,,L + 5.75,(c),,7.20,,04/2021,,8640,,,8747,,,0.4,,,8209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,,"Feeders Supply Company, LLC",Subordinated debt,,No Value,,,12.50 cash/7.00 PIK,,04/2021,,147,,,149,,,-,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,,"Feeders Supply Company, LLC",One stop,,L + 5.75,(a),,6.75,,04/2021,,50,,,50,,,-,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,Jet Equipment & Tools Ltd.+~(8)(9)(12),One stop,,L + 5.75,(a),,7.41,,11/2024,,18080,,,18391,,,0.8,,,15571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,,Jet Equipment & Tools Ltd.*#(8)(12),One stop,,L + 5.75,(a),,6.75,,11/2024,,12427,,,12695,,,0.6,,,11433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,,Jet Equipment & Tools Ltd.+~(8)(12),One stop,,L + 5.75,(a),,6.75,,11/2024,,4328,,,4406,,,0.2,,,3982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,,Jet Equipment & Tools Ltd.~(8)(12),One stop,,L + 5.75,(a),,6.75,,11/2024,,1589,,,1575,,,0.1,,,1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,,Jet Equipment & Tools Ltd.(5)(8)(9)(12),One stop,,L + 5.75,,,N/A(6),,11/2024,,-,,,(1),,,-,,,(22),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,Mills Fleet Farm Group LLC^*#+!~&,One stop,,L + 7.00,(d),,7.84 cash/0.75 PIK,,10/2024,,49834,,,49598,,,2.2,,,42356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,,Pet Holdings ULC^*#+!(8)(12),One stop,,L + 5.50,(c),,7.41,,07/2022,,46881,,,47925,,,2.3,,,44068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,,Pet Holdings ULC(8)(12),One stop,,P + 4.50,(f),,7.75,,07/2022,,300,,,299,,,-,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,,Pet Holdings ULC^*#+(8)(12),One stop,,L + 5.50,(c),,7.41,,07/2022,,242,,,244,,,-,,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,,"Pet Supplies Plus, LLC*+",Senior loan,,L + 4.50,(b),,6.16,,12/2024,,14253,,,14515,,,0.7,,,13541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,,"Pet Supplies Plus, LLC",Senior loan,,L + 4.50,(b),,5.50,,12/2023,,224,,,223,,,-,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,,"PetPeople Enterprises, LLC^#",One stop,,L + 5.75,(d),,6.82,,09/2023,,5380,,,5437,,,0.3,,,4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,,"PetPeople Enterprises, LLC#",One stop,,L + 5.75,(a)(d),,6.79,,09/2023,,1826,,,1855,,,0.1,,,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,,"PetPeople Enterprises, LLC",One stop,,L + 5.75,(a)(c)(d),,6.77,,09/2023,,100,,,101,,,-,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,,"Sola Franchise, LLC and Sola Salon Studios, LLC#",One stop,,L + 5.25,(d),,6.32,,10/2024,,6998,,,7017,,,0.3,,,6298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,,"Sola Franchise, LLC and Sola Salon Studios, LLC#",One stop,,L + 5.25,(d),,6.32,,10/2024,,1717,,,1782,,,0.1,,,1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,,"Sola Franchise, LLC and Sola Salon Studios, LLC",One stop,,L + 5.25,(c)(f),,6.84,,10/2024,,86,,,85,,,-,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,,"Sola Franchise, LLC and Sola Salon Studios, LLC(5)",One stop,,L + 5.25,,,N/A(6),,10/2024,,-,,,(1),,,-,,,(217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,,Vermont Aus Pty Ltd!~(8)(9)(11),One stop,,L + 5.25,,,5.84,,12/2024,,2199,,,2221,,,0.1,,,1838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,,Vermont Aus Pty Ltd(8)(9)(11),One stop,,L + 5.25,,,5.84,,12/2024,,41,,,42,,,-,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,,,,,,,,,,,,303089,,,305632,,,14.0,,,274140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,,Telecommunications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,,"NetMotion Wireless Holdings, Inc.^*#",One stop,,L + 5.75,(c),,7.20,,10/2021,,11059,,,11214,,,0.6,,,10838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,,"NetMotion Wireless Holdings, Inc.(5)",One stop,,L + 5.75,,,N/A(6),,10/2021,,-,,,-,,,-,,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,,,,,,,,,,,,11059,,,11214,,,0.6,,,10836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,,,InvestmentType,,SpreadAboveIndex(1),,,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,,Textiles and Leather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,,SHO Holding I Corporation!~,Senior loan,,L + 5.00,(c),,6.78,,10/2022,,,4045,,,,4034,,,0.1,,,,3641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,,SHO Holding I Corporation,Senior loan,,L + 4.00,(a)(c),,5.73,,10/2022,,48,,,46,,,-,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,,SHO Holding I Corporation,Senior loan,,L + 4.00,(a)(c),,5.00,,10/2021,,28,,,27,,,-,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,,,,,,,,,,,,4121.0,,,,4107,,,0.1,,,3705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,,Utilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,,"Arcos, LLC#~",One stop,,L + 5.25,(c),,6.70,,02/2021,,14592,,,14783,,,0.7,,,14300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,,"Arcos, LLC(5)",One stop,,L + 5.25,,,N/A(6),,02/2021,,-,,,-,,,-,,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,,,,,,,,,,,,14592,,,14783,,,0.7,,,14298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,,Total non-controlled/non-affiliate company debt investments,,,,,,,,,,,4394956,,,,4417152,,,209.7,,,,4101312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,,Equity investments (15)(16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,,Aerospace and Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,,NTS Technical Systems,Common Stock,,No Value,,,No Value,,,No Value,,2,,,,1506,,,-,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
