,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
879,"RE Community Holdings GP, LLC and RE Community Holdings, LP",Operator of municipal recycling facilities,Limited partnership interest (2.86% interest),0,3/1/2011,0.0,0.0
880,"RE Community Holdings GP, LLC and RE Community Holdings, LP",Operator of municipal recycling facilities,Limited partnership interest (2.49% interest),0,3/1/2011,0.0,0.0
881,ACAS Real Estate Holdings Corporation (7),Real estate holding company,"Common stock (1,000 shares)",0,1/3/2017,2.6,1.8
882,BW Landco LLC (7),Real estate developer,Membership interest (100%),0,7/5/2019,19.9,15.9
883,NECCO Realty Investments LLC (7),Real estate holding company,"Membership units (7,450 units)",0,1/3/2017,0.0,0.0
884,"LTG Acquisition, Inc.","Designer and manufacturer of display, lighting and passenger communication systems for mass transportation markets","Class A membership units (5,000 units)",0,1/3/2017,5.1,3.3
885,"Startec Equity, LLC (7)",Communication services,Member interest,0,4/1/2010,0.0,0.0
886,"Paper Source, Inc. and Pine Holdings, Inc.",Retailer of fine and artisanal paper products,"Class A common stock (36,364 shares)",0,9/23/2013,6.0,2.0
887,"Halex Holdings, Inc. (7)(19)",Manufacturer of flooring installation products,"Common stock (51,853 shares)",0,1/3/2017,0.0,0.0
888,"The Teaching Company Holdings, Inc.",Education publications provider,"Preferred stock (10,663 shares)",0,9/29/2006,1.1,0.0
889,"The Teaching Company Holdings, Inc.",Education publications provider,"Common stock (15,393 shares)",0,9/29/2006,0.0,0.0
890,Total Investments,Education publications provider,0,0,0,14263.0,13891.5
