,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
695,"Internet Pipeline, Inc.",Common stock,,N/A,,,N/A,,N/A,,44,,,1,,,-,,,184,,,,,
696,,,,,,,,,,,,,73,,,0.1,,,637,,,,,,
697,"Leisure, Amusement, Motion Pictures, Entertainment",,,,,,,,,,,,,,,,,,,,,,,,
698,"LMP TR Holdings, LLC",LLC units,,N/A,,,N/A,,N/A,,712,,,712,,,0.1,,,885,,,,,
699,"PADI Holdco, Inc.",LLC units,,N/A,,,N/A,,N/A,,-,,,414,,,-,,,414,,,,,
700,"Titan Fitness, LLC",LLC units,,N/A,,,N/A,,N/A,,7,,,712,,,0.1,,,1009,,,,,
701,,,,,,,,,,,,,1838,,,0.2,,,2308,,,,,,
702,Personal and Non Durable Consumer Products (Mfg. Only),,,,,,,,,,,,,,,,,,,,,,,,
703,"Georgica Pine Clothiers, LLC",LLC units,,N/A,,,N/A,,N/A,,11,,,106,,,-,,,144,,,,,
704,"Massage Envy, LLC",LLC interest,,N/A,,,N/A,,N/A,,749,,,210,,,0.1,,,1040,,,,,
705,Team Technologies Acquisition Company,Common stock,,N/A,,,N/A,,N/A,,-,,,114,,,0.1,,,261,,,,,
706,,,,,,,,,,,,,430,,,0.2,,,1445,,,,,,
707,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,,,,,,,,,
708,"Captain D's, LLC",LLC interest,,N/A,,,N/A,,N/A,,70,,,70,,,-,,,70,,,,,
709,"Community Veterinary Partners, LLC",Common stock,,N/A,,,N/A,,N/A,,2,,,201,,,-,,,215,,,,,
710,R.G. Barry Corporation,Preferred stock,,N/A,,,N/A,,N/A,,-,,,161,,,-,,,135,,,,,
711,"Ruby Slipper Cafe LLC, The",LLC units,,N/A,,,N/A,,N/A,,12,,,123,,,-,,,123,,,,,
712,"Southern Veterinary Partners, LLC",LLC units,,N/A,,,N/A,,N/A,,-,,,38,,,-,,,41,,,,,
713,"Southern Veterinary Partners, LLC",LLC units,,N/A,,,N/A,,N/A,,40,,,2,,,-,,,60,,,,,
714,Vetcor Professional Practices LLC,LLC units,,N/A,,,N/A,,N/A,,766,,,360,,,0.1,,,428,,,,,
715,Vetcor Professional Practices LLC,LLC units,,N/A,,,N/A,,N/A,,85,,,85,,,0.1,,,1190,,,,,
716,"Veterinary Specialists of North America, LLC",LLC units,,N/A,,,N/A,,N/A,,-,,,106,,,-,,,147,,,,,
717,"Wetzel's Pretzels, LLC",Common stock,,N/A,,,N/A,,N/A,,-,,,160,,,-,,,235,,,,,
718,,,,,,,,,,,,,1306,,,0.2,,,2644,,,,,,
719,Printing and Publishing,,,,,,,,,,,,,,,,,,,,,,,,
720,"Brandmuscle, Inc.",LLC interest,,N/A,,,N/A,,N/A,,-,,,240,,,-,,,208,,,,,
721,Retail Stores,,,,,,,,,,,,,,,,,,,,,,,,
722,"Barcelona Restaurants, LLC",LP interest,,N/A,,,N/A,,N/A,,1996,,,-,,,0.8,,,7524,,,,,
723,Batteries Plus Holding Corporation,LP interest,,N/A,,,N/A,,N/A,,5,,,529,,,0.1,,,796,,,,,
724,"Cycle Gear, Inc.",LLC units,,N/A,,,N/A,,N/A,,19,,,248,,,-,,,359,,,,,
725,"DTLR, Inc.",LLC interest,,N/A,,,N/A,,N/A,,4,,,411,,,0.1,,,629,,,,,
726,"Elite Sportswear, L.P.",LLC interest,,N/A,,,N/A,,N/A,,-,,,158,,,-,,,77,,,,,
727,"Feeders Supply Company, LLC",Preferred stock,,N/A,,,N/A,,N/A,,2,,,192,,,-,,,229,,,,,
728,"Feeders Supply Company, LLC",Common stock,,N/A,,,N/A,,N/A,,-,,,-,,,-,,,105,,,,,
729,"Marshall Retail Group LLC, The",LLC units,,N/A,,,N/A,,N/A,,15,,,154,,,-,,,89,,,,,
730,"Paper Source, Inc.",Common stock,,N/A,,,N/A,,N/A,,8,,,1387,,,0.1,,,688,,,,,
731,Pet Holdings ULC  (8)(9),LP interest,,N/A,,,N/A,,N/A,,455,,,386,,,0.1,,,577,,,,,
732,,,,,,,,,,,,,3465,,,1.2,,,11073,,,,,,
733,Utilities,,,,,,,,,,,,,,,,,,,,,,,,
734,"PowerPlan Holdings, Inc.",Common stock,,N/A,,,N/A,,N/A,,-,,,260,,,-,,,265,,,,,
735,"PowerPlan Holdings, Inc.",Common stock,,N/A,,,N/A,,N/A,,152,,,3,,,0.1,,,713,,,,,
>>>>>>> GSBD
736,,,,,,,,,,,,,263,,,0.1,,,978,,,,,,
737,Total non-controlled/non-affiliate company equity investments,,,,,,,,,,37795,,,5.5,,,,53776,,,,,,,
738,Total non-controlled/non-affiliate company investments,,,,,,,,1618574,,,,1636715,,,172.2,,,,1660849,,,,,
739,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
740,Non-controlled affiliate company investments  (13),,,,,,,,,,,,,,,,,,,,,,,,
741,Debt investments,,,,,,,,,,,,,,,,,,,,,,,,
742,"Mining, Steel, Iron and Non-Precious Metals",,,,,,,,,,,,,,,,,,,,,,,,
743,"Benetech, Inc.  *(8)",One stop,,L + 11.00,(a),,10.89 cash/2.00 PIK,05/2019,,,4348,,,,4344,,,0.4,,,,3913,,,
<<<<<<< HEAD
744,"Benetech, Inc.  (8)",One stop,,P + 9.75,(a)(e),,12.31 cash/2.00 PIK,05/2019,,157,,,157,,,0,,,44,,,,,,
=======
744,"Benetech, Inc.  (8)",One stop,,P + 9.75,(a)(e),,12.31 cash/2.00 PIK,05/2019,,157,,,157,,,-,,,44,,,,,,
>>>>>>> GSBD
745,,,,,,,,,,,4505,,,4501,,,0.4,,,3957,,,,,
746,Total non-controlled affiliate company debt investments,,,,,,,,4505,,,,4501,,,0.4,,,,3957,,,,,
747,Equity Investments  (10)(11),,,,,,,,,,,,,,,,,,,,,,,,
748,"Mining, Steel, Iron and Non-Precious Metals",,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
749,"Benetech, Inc.  (8)",LLC interest,,No Value,,,No Value,,No Value,,56,,,,0,,,0,,,,10,,,
750,"Benetech, Inc.  (8)",LLC interest,,No Value,,,No Value,,No Value,,56,,,0,,,0,,,0,,,,,
751,,,,,,,,,,,,,0,,,0,,,10,,,,,,
752,Total non-controlled affiliate company equity investments,,,,,,,,,,0,,,0,,,,10,,,,,,,
=======
749,"Benetech, Inc.  (8)",LLC interest,,N/A,,,N/A,,N/A,,56,,,,-,,,-,,,,10,,,
750,"Benetech, Inc.  (8)",LLC interest,,N/A,,,N/A,,N/A,,56,,,-,,,-,,,-,,,,,
751,,,,,,,,,,,,,-,,,-,,,10,,,,,,
752,Total non-controlled affiliate company equity investments,,,,,,,,,,-,,,-,,,,10,,,,,,,
>>>>>>> GSBD
753,Total non-controlled affiliate company investments,,,,,,,,4505,,,,4501,,,0.4,,,,3967,,,,,
754,Controlled affiliate company investments  (14),,,,,,,,,,,,,,,,,,,,,,,,
755,Equity investments,,,,,,,,,,,,,,,,,,,,,,,,
756,Investment Funds and Vehicles,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
757,Senior Loan Fund LLC  (8)(15),LLC interest,,No Value,,,No Value,,No Value,,0,,,,97370,,,9.9,,,,94991,,,
=======
757,Senior Loan Fund LLC  (8)(15),LLC interest,,N/A,,,N/A,,N/A,,-,,,,97370,,,9.9,,,,94991,,,
>>>>>>> GSBD
758,Total controlled affiliate company equity investments,,,,,,,,,,97370,,,9.9,,,,94991,,,,,,,
759,Total investments,,,,,,,,1623079,,,,1738586,,,182.5,,,,1759807,,,,,
760,Cash and cash equivalents and restricted cash and cash equivalents,,,,,,,,,,,,,,,,,,,,,,,,
761,Cash and restricted cash,,,,,,,,,,,45040,,,4.7,,,,45040,,,,,,
762,BlackRock Liquidity Funds T-Fund Institutional Shares (CUSIP 09248U718),,,1.52  (16),,,,,,,3316,,,0.3,,,3316,,,,,,,,
763,Total cash and cash equivalents and restricted cash and cash equivalents,,,,,,48356,,,5.0,,,,48356,,,,,,,,,,,
764,Total investments and cash and cash equivalents and restricted cash and cash equivalents,,,,,,,1786942,,,187.5,,,,1808163,,,,,,,,,,
765,(4),The fair value of the investment was valued using significant unobservable inputs. See Note 5. Fair Value Measurements.,,,,,,,,,,,,,,,,,,,,,,,
