,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1013,Industry,First Lien - Secured Debt,Second Lien - Secured Debt,Unsecured Debt,Structured Products and Other,Preferred Equity,Common Equity/Interests,Warrants,Total,% of Net Assets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,Controlled Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,Aviation and Consumer Transport,,190500,,,-,,,-,,,-,,,-,,,123841,,,-,,,314341,,30.1,%,,,,,,,,,,,,,,,,,,,,,,,
1016,Energy – Oil & Gas,36525,,4139,,-,,-,,-,,-,,-,,40664,,4.0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,High Tech Industries,84007,,-,,-,,-,,6084,,-,,,90091,,8.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,"Transportation – Cargo, Distribution",-,,-,,22000,,-,,-,,73082,,-,,95082,,9.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,Total Controlled Investments,,311032,,,4139,,,22000,,,-,,,6084,,,196923,,,-,,,540178,,51.8,%,,,,,,,,,,,,,,,,,,,,,,,
1020,% of Net Assets,29.8,%,0.4,%,2.1,%,-,%,0.6,%,18.9,%,-,%,51.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,Total,,2010811,,,175938,,,22000,,,11675,,,22279,,,248242,,,1851,,,2492796,,239.0,%,,,,,,,,,,,,,,,,,,,,,,,
1022,% of Net Assets,192.8,%,16.9,%,2.1,%,1.1,%,2.1,%,23.8,%,0.2,%,239.0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,Industry Classification,"Percentage of Total Investments (at Fair Value) as of June 30, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,Healthcare & Pharmaceuticals,16.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,High Tech Industries,13.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,Aviation and Consumer Transport,13.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,Business Services,11.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,Consumer Services,5.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,"Transportation – Cargo, Distribution",5.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,"Beverage, Food & Tobacco",4.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,Consumer Goods – Non-durable,3.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,"Chemicals, Plastics & Rubber",2.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,Automotive,2.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,Insurance,2.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,"Advertising, Printing & Publishing",2.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,"Diversified Investment Vehicles, Banking, Finance, Real Estate",2.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,"Manufacturing, Capital Equipment",1.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,Energy – Oil & Gas,1.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,Education,1.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,Media – Diversified & Production,1.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,Aerospace & Defense,1.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,Retail,1.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,Consumer Goods – Durable,1.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,Construction & Building,1.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,Telecommunications,0.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,Wholesale,0.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,Environmental Industries,0.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,Energy – Electricity,0.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,Total Investments,100.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
