,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1003,Energy – Electricity,7637,,-,,-,,-,,5861,,4,,-,,13502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,Environmental Industries,31698,,-,,-,,-,,-,,-,,-,,31698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,Food & Grocery,9569,,-,,-,,-,,-,,-,,-,,9569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,Healthcare & Pharmaceuticals,397947,,61332,,-,,-,,333,,1064,,135,,460811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,High Tech Industries,347454,,-,,-,,-,,1500,,-,,-,,348954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,"Hotel, Gaming, Leisure, Restaurants",2500,,-,,-,,-,,-,,-,,-,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,Insurance,52703,,-,,-,,-,,-,,-,,-,,52703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,"Manufacturing, Capital Equipment",34384,,7940,,-,,-,,-,,250,,-,,42574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,Media – Diversified & Production,41740,,-,,-,,-,,-,,-,,-,,41740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,Metals & Mining,581,,-,,-,,-,,-,,-,,-,,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,Retail,43997,,-,,-,,-,,-,,-,,-,,43997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,Telecommunications,11332,,12792,,-,,-,,-,,-,,-,,24124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,"Transportation – Cargo, Distribution",31984,,-,,-,,-,,-,,-,,-,,31984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,Wholesale,13797,,-,,-,,-,,-,,500,,-,,14297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,Total Non-Controlled/  Non-Affiliated Investments,,1867529,,,316323,,,-,,,-,,,8245,,,8120,,,135,,,2200352,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,Non-Controlled/Affiliated Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,"Chemicals, Plastics & Rubber",,30168,,,-,,,-,,,-,,,-,,,46289,,,-,,,76457,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,"Diversified Investment Vehicles, Banking, Finance, Real Estate",-,,-,,-,,16729,,-,,-,,-,,16729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,Energy – Electricity,-,,-,,-,,-,,14445,,10860,,-,,25305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,Energy – Oil & Gas,-,,-,,-,,-,,-,,16822,,-,,16822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,Total Non-Controlled/Affiliated Investments,,30168,,,-,,,-,,,16729,,,14445,,,73971,,,-,,,135313,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,Controlled Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,Aviation and Consumer Transport,,200000,,,-,,,-,,,-,,,-,,,120300,,,-,,,320300,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,Energy – Oil & Gas,114106,,36926,,-,,-,,-,,31489,,-,,182521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,"Transportation – Cargo, Distribution",41880,,-,,-,,-,,-,,110497,,-,,152377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,Total Controlled Investments,,355986,,,36926,,,-,,,-,,,-,,,262286,,,-,,,655198,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,Total,,2253683,,,353249,,,-,,,16729,,,22690,,,344377,,,135,,,2990863,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,Industry,First Lien - Secured Debt,Second Lien - Secured Debt,Unsecured Debt,Structured Products and Other,Preferred Equity,Common Equity/Interests,Warrants,Total,% of Net Assets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,Non-Controlled / Non-Affiliated Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,"Advertising, Printing & Publishing",,38401,,,4307,,,-,,,-,,,-,,,-,,,-,,,42708,,4.3,%,,,,,,,,,,,,,,,,,,,,,,,
1033,Aerospace & Defense,31602,,,-,,-,,-,,-,,-,,31602,,3.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,Automotive,33549,,21388,,-,,-,,-,,321,,-,,55258,,5.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,Aviation and Consumer Transport,14070,,-,,-,,-,,-,,-,,-,,14070,,1.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,"Beverage, Food & Tobacco",97332,,-,,-,,-,,-,,2479,,-,,99811,,10.0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,Business Services,212194,,133478,,-,,-,,89,,1032,,-,,346793,,34.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,"Chemicals, Plastics & Rubber",16789,,15093,,-,,-,,-,,-,,-,,31882,,3.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,Construction & Building,25868,,-,,-,,-,,-,,684,,-,,26552,,2.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,Consumer Goods – Durable,64095,,20679,,-,,-,,221,,537,,-,,85532,,8.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,Consumer Goods – Non-durable,77089,,12297,,-,,-,,-,,-,,-,,89386,,9.0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,Consumer Services,104900,,14513,,-,,-,,-,,-,,-,,119413,,12.0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,"Containers, Packaging & Glass",3712,,-,,-,,-,,-,,-,,-,,3712,,0.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,"Diversified Investment Vehicles, Banking, Finance, Real Estate",53775,,-,,-,,-,,-,,-,,-,,53775,,5.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,Education,34663,,-,,-,,-,,,-,,-,,34663,,3.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,Energy – Electricity,2539,,-,,-,,-,,-,,-,,-,,2539,,0.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,Environmental Industries,30820,,-,,-,,-,,-,,-,,-,,30820,,3.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,Food & Grocery,9454,,-,,-,,-,,-,,-,,-,,9454,,0.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,Healthcare & Pharmaceuticals,392107,,57589,,-,,-,,564,,1093,,170,,451523,,45.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,High Tech Industries,330318,,-,,-,,-,,1500,,-,,47,,331865,,33.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,"Hotel, Gaming, Leisure, Restaurants",-,,-,,-,,-,,-,,-,,-,,-,,-,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,Insurance,51571,,-,,-,,-,,-,,-,,-,,51571,,5.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,"Manufacturing, Capital Equipment",33881,,7457,,-,,-,,-,,206,,-,,41544,,4.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,Media – Diversified & Production,40513,,-,,-,,-,,-,,-,,-,,40513,,4.0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,Metals & Mining,-,,-,,,,-,,-,,-,,-,,-,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,Retail,42761,,-,,-,,-,,-,,-,,-,,42761,,4.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,Telecommunications,10289,,10818,,-,,-,,-,,-,,-,,21107,,2.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,"Transportation – Cargo, Distribution",31031,,-,,-,,-,,-,,-,,-,,31031,,3.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,Wholesale,13422,,-,,-,,-,,-,,434,,-,,13856,,1.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,Total Non-Controlled / Non-Affiliated Investments,,1796745,,,297619,,,-,,,-,,,2374,,,6786,,,217,,,2103741,,210.7,%,,,,,,,,,,,,,,,,,,,,,,,
1061,% of Net Assets,180.0,%,29.8,%,-,%,-,%,0.2,%,0.7,%,0.0%,210.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,Non-Controlled / Affiliated Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,"Chemicals, Plastics & Rubber",,7500,,,-,,,-,,,-,,,-,,,15105,,,-,,,22605,,2.3,%,,,,,,,,,,,,,,,,,,,,,,,
1064,"Diversified Investment Vehicles, Banking, Finance, Real Estate",-,,-,,-,,9815,,-,,-,,-,,9815,,1.0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,Energy – Electricity,,,,,6346,,10027,,,16373,,1.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,Energy – Oil & Gas,-,,-,,-,,-,,-,,2411,,-,,2411,,0.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,Total Non-Controlled / Affiliated Investments,,7500,,,-,,,-,,,9815,,,6346,,,27543,,,-,,,51204,,5.2,%,,,,,,,,,,,,,,,,,,,,,,,
1068,% of Net Assets,0.8,%,-,%,-,%,1.0,%,0.6,%,2.8,%,-,%,5.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,Industry,First Lien - Secured Debt,Second Lien - Secured Debt,Unsecured Debt,Structured Products and Other,Preferred Equity,Common Equity/Interests,Warrants,Total,% of Net Assets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,Controlled Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,Aviation and Consumer Transport,,200000,,,-,,,-,,,-,,,-,,,129481,,,-,,,329481,,33.1,%,,,,,,,,,,,,,,,,,,,,,,,
1072,Energy – Oil & Gas,47475,,11492,,-,,-,,-,,-,,-,,58967,,5.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,"Transportation – Cargo, Distribution",42000,,-,,-,,-,,-,,85647,,-,,127647,,12.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,Total Controlled Investments,,289475,,,11492,,,-,,,-,,,-,,,215128,,,-,,,516095,,51.8,%,,,,,,,,,,,,,,,,,,,,,,,
1075,% of Net Assets,29.0,%,1.2,%,-,%,-,%,-,%,21.6,%,-,%,51.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,Total,,2093720,,,309111,,,-,,,9815,,,8720,,,249457,,,217,,,2671040,,267.7,%,,,,,,,,,,,,,,,,,,,,,,,
1077,% of Net Assets,209.8,%,31.0,%,-,%,1.0,%,0.8,%,25.1,%,0.0%,267.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,Industry Classification,"Percentage of Total Investments (at Fair Value) as of June 30, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,Healthcare & Pharmaceuticals,16.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,Business Services,13.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,Aviation and Consumer Transport,12.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,High Tech Industries,12.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,"Transportation – Cargo, Distribution",5.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,Consumer Services,4.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,"Beverage, Food & Tobacco",3.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,Consumer Goods – Non-durable,3.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,Consumer Goods – Durable,3.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,"Diversified Investment Vehicles, Banking, Finance, Real Estate",2.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,Energy – Oil & Gas,2.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,Automotive,2.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,"Chemicals, Plastics & Rubber",2.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,Insurance,1.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,Retail,1.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,"Advertising, Printing & Publishing",1.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,"Manufacturing, Capital Equipment",1.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,Media – Diversified & Production,1.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,Education,1.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,Aerospace & Defense,1.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,Environmental Industries,1.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,Construction & Building,1.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,Telecommunications,0.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,Energy – Electricity,0.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,Wholesale,0.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,Food & Grocery,0.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,"Containers, Packaging & Glass",0.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,"Hotel, Gaming, Leisure, Restaurants",0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,Metals & Mining,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,Total Investments,100.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
