,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
494,Brookside Mill CLO Ltd.  (22),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),39352.0,"$ 26,000",39352.0,23896,39352.0,23743,,0.9%,,
495,Byrider Systems Acquisition Corp.  (22),Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Subordinated Notes (Residual Interest),10914.0,"$ 26,000",10914.0,23896,10417.0,23743,0.4%,,,
496,Byrider Systems Acquisition Corp.  (22),Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Subordinated Notes (Residual Interest),10914.0,"$ 26,000",10914.0,10914,10417.0,10417,,0.4%,,
497,"Caleel + Hayden, LLC  (14), (31)",Indiana / Auto Finance,Colorado / Personal & Nondurable Consumer Products,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Membership Units (13,220 shares)",10914.0,"$ 26,000",10914.0,-,10417.0,104,,0.0%,,
498,"Caleel + Hayden, LLC  (14), (31)",Indiana / Auto Finance,Escrow Receivable,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Membership Units (13,220 shares)",10914.0,-,10914.0,137,10417.0,0.0%,,,,
499,"Caleel + Hayden, LLC  (14), (31)",Indiana / Auto Finance,Escrow Receivable,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Membership Units (13,220 shares)",10914.0,-,10914.0,-,10417.0,241,,0.0%,,
500,"Capstone Logistics, LLC  (4)",Indiana / Auto Finance,Georgia / Commercial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Senior Secured Term Loan A (6.50% (LIBOR + 5.00% with 1.50% LIBOR floor), due 9/16/2016)",10914.0,97291,10914.0,97291,10417.0,97291,,3.7%,,
501,"Capstone Logistics, LLC  (4)",Indiana / Auto Finance,Georgia / Commercial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Senior Secured Term Loan B (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 9/16/2016)  (3)",10914.0,100000,10914.0,100000,10417.0,100000,,3.8%,,
502,"Capstone Logistics, LLC  (4)",Indiana / Auto Finance,Georgia / Commercial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Senior Secured Term Loan B (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 9/16/2016)  (3)",10914.0,100000,10914.0,197291,10417.0,197291,,7.5%,,
503,"Cargo Airport Services USA, LLC",Indiana / Auto Finance,New York / Transportation,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 3/31/2016)  (3), (4)",10914.0,43977,10914.0,43977,10417.0,44417,,1.7%,,
504,"Cargo Airport Services USA, LLC",Indiana / Auto Finance,New York / Transportation,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Common Equity (1.6 units),10914.0,43977,10914.0,1639,10417.0,1860,,0.1%,,
505,"Cargo Airport Services USA, LLC",Indiana / Auto Finance,New York / Transportation,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Common Equity (1.6 units),10914.0,43977,10914.0,45616,10417.0,46277,,1.8%,,
506,Cent 17 CLO Limited  (22),Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Subordinated Notes (Residual Interest),10914.0,24870,10914.0,24615,10417.0,25454,,1.0%,,
507,Cent 17 CLO Limited  (22),Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Subordinated Notes (Residual Interest),10914.0,24870,10914.0,24615,10417.0,25454,,1.0%,,
508,CI Holdings  (4),Indiana / Auto Finance,Texas / Software & Computer Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 6/11/2019)",10914.0,114713,10914.0,114713,10417.0,114713,,4.3%,,
509,CI Holdings  (4),Indiana / Auto Finance,Texas / Software & Computer Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 6/11/2019)",10914.0,114713,10914.0,114713,10417.0,114713,,4.3%,,
510,"CIFC Funding 2011-I, Ltd.  (4), (22)",Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Secured Class D Notes (5.32% (LIBOR + 5.00%), due 1/19/2023)",10914.0,19000,10914.0,15029,10417.0,15844,,0.6%,,
511,"CIFC Funding 2011-I, Ltd.  (4), (22)",Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Unsecured Class E Notes (7.32% (LIBOR + 7.00%), due 1/19/2023)","Secured Class D Notes (5.32% (LIBOR + 5.00%), due 1/19/2023)",15400.0,19000,12638.0,15029,12745.0,15844,0.5%,,,
512,"CIFC Funding 2011-I, Ltd.  (4), (22)",Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Unsecured Class E Notes (7.32% (LIBOR + 7.00%), due 1/19/2023)","Secured Class D Notes (5.32% (LIBOR + 5.00%), due 1/19/2023)",15400.0,19000,12638.0,27667,12745.0,28589,,1.1%,,
513,"Cinedigm DC Holdings, LLC  (4)",New York / Software & Computer Services,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Secured Class D Notes (5.32% (LIBOR + 5.00%), due 1/19/2023)",70595.0,19000,70595.0,27667,70595.0,28589,2.7%,,,
514,"Cinedigm DC Holdings, LLC  (4)",New York / Software & Computer Services,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Secured Class D Notes (5.32% (LIBOR + 5.00%), due 1/19/2023)",70595.0,19000,70595.0,70595,70595.0,70595,,2.7%,,
515,"The Copernicus Group, Inc.",New York / Software & Computer Services,North Carolina / Healthcare,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)",Escrow Receivable,70595.0,19000,70595.0,-,70595.0,130,,0.0%,,
516,"The Copernicus Group, Inc.",New York / Software & Computer Services,North Carolina / Healthcare,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)",Escrow Receivable,70595.0,19000,70595.0,-,70595.0,130,,0.0%,,
517,Portfolio Company,New York / Software & Computer Services,Locale / Industry,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)",Investments  (1),70595.0,Principal  Value,70595.0,Cost,70595.0,Fair  Value  (2),,% of Net  Assets,,
518,"Correctional Healthcare Holding Company, Inc.",New York / Software & Computer Services,Colorado / Healthcare,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Second Lien Term Loan (11.25%, due 1/11/2020)  (3)",70595.0,"$ 27,100",70595.0,"$ 27,100",70595.0,"$ 27,100",,1.0%,,
519,"Correctional Healthcare Holding Company, Inc.",New York / Software & Computer Services,Colorado / Healthcare,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Second Lien Term Loan (11.25%, due 1/11/2020)  (3)",70595.0,"$ 27,100",70595.0,27100,70595.0,27100,,1.0%,,
520,"Coverall North America, Inc.",New York / Software & Computer Services,Florida / Commercial Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Senior Secured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor), due 12/17/2017)  (3), (4)",70595.0,39303,70595.0,39303,70595.0,39303,,1.5%,,
521,"Coverall North America, Inc.",New York / Software & Computer Services,Florida / Commercial Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Senior Secured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor), due 12/17/2017)  (3), (4)",70595.0,39303,70595.0,39303,70595.0,39303,,1.5%,,
522,"CP Well Testing, LLC",New York / Software & Computer Services,Oklahoma / Oil & Gas Products,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Senior Secured Term Loan (13.50% (LIBOR + 11.00% with 2.50% LIBOR floor), due 10/03/2017)  (4)",70595.0,19125,70595.0,19125,70595.0,19125,,0.7%,,
523,"CP Well Testing, LLC",New York / Software & Computer Services,Oklahoma / Oil & Gas Products,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Senior Secured Term Loan (13.50% (LIBOR + 11.00% with 2.50% LIBOR floor), due 10/03/2017)  (4)",70595.0,19125,70595.0,19125,70595.0,19125,,0.7%,,
524,"CRT MIDCO, LLC",New York / Software & Computer Services,Wisconsin / Media,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)  (3), (4)",70595.0,71106,70595.0,71106,70595.0,71106,,2.7%,,
525,"CRT MIDCO, LLC",New York / Software & Computer Services,Wisconsin / Media,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)  (3), (4)",70595.0,71106,70595.0,71106,70595.0,71106,,2.7%,,
526,"Deltek, Inc.",New York / Software & Computer Services,Virginia / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 10/10/2019)  (4)",70595.0,12000,70595.0,11833,70595.0,12000,,0.5%,,
527,"Deltek, Inc.",New York / Software & Computer Services,Virginia / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 10/10/2019)  (4)",70595.0,12000,70595.0,11833,70595.0,12000,,0.5%,,
528,"Diamondback Operating, LP",New York / Software & Computer Services,Oklahoma / Oil & Gas Production,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)",Net Profits Interest (15.00% payable on Equity distributions)  (7),70595.0,12000,70595.0,-,70595.0,-,,0.0%,,
529,"Diamondback Operating, LP",New York / Software & Computer Services,Oklahoma / Oil & Gas Production,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)",Net Profits Interest (15.00% payable on Equity distributions)  (7),70595.0,12000,70595.0,-,70595.0,-,,0.0%,,
530,"Edmentum, Inc (f/k/a Archipelago Learning, Inc.)  (4)",Minnesota / Consumer Services,Oklahoma / Oil & Gas Production,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Net Profits Interest (15.00% payable on Equity distributions)  (7),50000.0,12000,48218.0,-,50000.0,-,1.9%,,,
531,"Edmentum, Inc (f/k/a Archipelago Learning, Inc.)  (4)",Minnesota / Consumer Services,Oklahoma / Oil & Gas Production,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Net Profits Interest (15.00% payable on Equity distributions)  (7),50000.0,12000,48218.0,48218,50000.0,50000,,1.9%,,
532,EIG Investors Corp.,Minnesota / Consumer Services,Massachusetts / Software & Computer Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 5/09/2020)  (4), (16)",50000.0,22000,48218.0,21792,50000.0,22000,,0.8%,,
533,EIG Investors Corp.,Minnesota / Consumer Services,Massachusetts / Software & Computer Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 5/09/2020)  (4), (16)",50000.0,22000,48218.0,21792,50000.0,22000,,0.8%,,
534,"Empire Today, LLC",Minnesota / Consumer Services,Illinois / Durable Consumer Products,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Senior Secured Note (11.375%, due 2/1/2017)",50000.0,15700,48218.0,15332,50000.0,14650,,0.6%,,
535,"Empire Today, LLC",Minnesota / Consumer Services,Illinois / Durable Consumer Products,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Senior Secured Note (11.375%, due 2/1/2017)",50000.0,15700,48218.0,15332,50000.0,14650,,0.6%,,
536,EXL Acquisition Corp.,Minnesota / Consumer Services,South Carolina / Biotechnology,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Escrow Receivable,50000.0,-,48218.0,-,50000.0,14,,0.0%,,
537,EXL Acquisition Corp.,Minnesota / Consumer Services,South Carolina / Biotechnology,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Escrow Receivable,50000.0,-,48218.0,-,50000.0,14,,0.0%,,
538,"Evanta Ventures, Inc.  (11)",Minnesota / Consumer Services,Oregon / Commercial Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Subordinated Unsecured (12.00% plus 1.00% PIK, due 9/28/2018)",50000.0,10479,48218.0,10479,50000.0,10479,,0.4%,,
539,"Evanta Ventures, Inc.  (11)",Minnesota / Consumer Services,Oregon / Commercial Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Subordinated Unsecured (12.00% plus 1.00% PIK, due 9/28/2018)",50000.0,10479,48218.0,10479,50000.0,10479,,0.4%,,
540,Portfolio  Company,Minnesota / Consumer Services,Locale / Industry,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Investments  (1),50000.0,Principal  Value,48218.0,Cost,50000.0,Fair  Value  (2),,% of Net  Assets,,
541,"Fairchild Industrial Products, Co.",Minnesota / Consumer Services,North Carolina / Electronics,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Escrow Receivable,50000.0,Principal  Value,48218.0,Cost,-,Fair  Value  (2),,149,,0.0%
542,"Fairchild Industrial Products, Co.",Minnesota / Consumer Services,North Carolina / Electronics,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Escrow Receivable,50000.0,Principal  Value,48218.0,-,-,149,,0.0%,,
543,"Fischbein, LLC",Minnesota / Consumer Services,North Carolina / Machinery,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Escrow Receivable,50000.0,Principal  Value,48218.0,-,-,225,,0.0%,,
544,"Fischbein, LLC",Minnesota / Consumer Services,North Carolina / Machinery,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Escrow Receivable,50000.0,Principal  Value,48218.0,-,-,225,,0.0%,,
545,"Focus Brands, Inc.  (4)",Minnesota / Consumer Services,Georgia / Consumer Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)",50000.0,Principal  Value,18000.0,-,17731,225,18000,,0.7%,
546,"Focus Brands, Inc.  (4)",Minnesota / Consumer Services,Georgia / Consumer Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)",50000.0,Principal  Value,18000.0,17731,17731,18000,,0.7%,,
547,"FPG, LLC",Minnesota / Consumer Services,Illinois / Durable Consumer Products,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Senior Secured Term Loan (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 1/20/2017)  (4)",50000.0,21401,18000.0,21401,17731,21401,,0.8%,,
548,"FPG, LLC",Minnesota / Consumer Services,Illinois / Durable Consumer Products,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Common Stock (5,638 shares)",50000.0,21401,18000.0,27,17731,19,,0.0%,,
549,"FPG, LLC",Minnesota / Consumer Services,Illinois / Durable Consumer Products,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Common Stock (5,638 shares)",50000.0,21401,18000.0,21428,17731,21420,,0.8%,,
550,"Galaxy XII CLO, Ltd.  (22)",Minnesota / Consumer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Subordinated Notes (Residual Interest),50000.0,22000,18000.0,20792,17731,21657,,0.8%,,
551,"Galaxy XII CLO, Ltd.  (22)",Minnesota / Consumer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Subordinated Notes (Residual Interest),50000.0,22000,18000.0,20792,17731,21657,,0.8%,,
552,"Galaxy XV CLO, Ltd.  (22)",Minnesota / Consumer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Subordinated Notes (Residual Interest),50000.0,35025,18000.0,32119,17731,30227,,1.1%,,
553,"Galaxy XV CLO, Ltd.  (22)",Minnesota / Consumer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Subordinated Notes (Residual Interest),50000.0,35025,18000.0,32119,17731,30227,,1.1%,,
554,"Grocery Outlet, Inc.",Minnesota / Consumer Services,California / Retail,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 6/17/2019)  (4)",50000.0,14457,18000.0,14127,17731,14457,,0.5%,,
555,"Grocery Outlet, Inc.",Minnesota / Consumer Services,California / Retail,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 6/17/2019)  (4)",50000.0,14457,18000.0,14127,17731,14457,,0.5%,,
556,Gulf Coast Machine & Supply Company,Minnesota / Consumer Services,Texas / Manufacturing,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 10/12/2017)  (3), (4)",50000.0,41213,18000.0,41213,17731,31972,,1.2%,,
557,Gulf Coast Machine & Supply Company,Minnesota / Consumer Services,Texas / Manufacturing,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 10/12/2017)  (3), (4)",50000.0,41213,18000.0,41213,17731,31972,,1.2%,,
558,"Halcyon Loan Advisors Funding 2012-I, Ltd.  (22)",Minnesota / Consumer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Subordinated Notes (Residual Interest),50000.0,23188,18000.0,22279,17731,22724,,0.9%,,
559,"Halcyon Loan Advisors Funding 2012-I, Ltd.  (22)",Minnesota / Consumer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Subordinated Notes (Residual Interest),50000.0,23188,18000.0,22279,17731,22724,,0.9%,,
