0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"Apidos CLO IX, Ltd.  (22)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),19730.0,"$ 20,525",19931,"$ 19,609",19718,"$ 19,294",0,0.7%,0,0
"Apidos CLO IX, Ltd.  (22)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),19730.0,"$ 20,525",19931,19609,19718,19294,0,0.7%,0,0
"Apidos CLO XI, Ltd.  (22)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),19730.0,38340,19931,39239,19718,37972,0,1.4%,0,0
"Apidos CLO XI, Ltd.  (22)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),19730.0,38340,19931,39239,19718,37972,0,1.4%,0,0
"Apidos CLO XII, Ltd.  (22)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),19730.0,44063,19931,43480,19718,40294,0,1.5%,0,0
"Apidos CLO XII, Ltd.  (22)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),19730.0,44063,19931,43480,19718,40294,0,1.5%,0,0
"Arctic Glacier U.S.A, Inc.  (4)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Canada / Food Products,Subordinated Notes (Residual Interest),"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 11/10/2019)",19730.0,150000,19931,150000,19718,150000,0,5.6%,0,0
"Arctic Glacier U.S.A, Inc.  (4)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Canada / Food Products,Subordinated Notes (Residual Interest),"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 11/10/2019)",19730.0,150000,19931,150000,19718,150000,0,5.6%,0,0
"Armor Holding II LLC  (4), (16)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",New York / Diversified Financial Services,Subordinated Notes (Residual Interest),"Second Lien Term Loan (9.25% (LIBOR + 8.00% with 1.25% LIBOR floor), due 12/26/2020)",19730.0,7000,19931,6860,19718,7000,0,0.3%,0,0
"Armor Holding II LLC  (4), (16)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",New York / Diversified Financial Services,Subordinated Notes (Residual Interest),"Second Lien Term Loan (9.25% (LIBOR + 8.00% with 1.25% LIBOR floor), due 12/26/2020)",19730.0,7000,19931,6860,19718,7000,0,0.3%,0,0
"Atlantis Healthcare Group (Puerto Rico), Inc.  (4)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Revolving Line of Credit - $7,000 Commitment (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2014)  (25), (26)",2000.0,7000,2000.0,6860,2000.0,7000,0.1%,0,0,0
"Atlantis Healthcare Group (Puerto Rico), Inc.  (4)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",39352.0,7000,39352.0,6860,39352.0,7000,1.5%,0,0,0
"Atlantis Healthcare Group (Puerto Rico), Inc.  (4)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",39352.0,7000,39352.0,41352,39352.0,41352,0,1.6%,0,0
Babson CLO Ltd 2011-I  (22),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),39352.0,35000,39352.0,34499,39352.0,34450,0,1.3%,0,0
Babson CLO Ltd 2011-I  (22),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),39352.0,35000,39352.0,34499,39352.0,34450,0,1.3%,0,0
Babson CLO Ltd 2012-IA  (22),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),39352.0,29075,39352.0,25917,39352.0,27269,0,1.0%,0,0
Babson CLO Ltd 2012-IA  (22),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),39352.0,29075,39352.0,25917,39352.0,27269,0,1.0%,0,0
Babson CLO Ltd 2012-IIA  (22),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),39352.0,27850,39352.0,28863,39352.0,27510,0,1.0%,0,0
Babson CLO Ltd 2012-IIA  (22),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),39352.0,27850,39352.0,28863,39352.0,27510,0,1.0%,0,0
"Blue Coat Systems, Inc.  (16)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Massachusetts / Software & Computer Services,Subordinated Notes (Residual Interest),"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)",39352.0,11000,39352.0,10890,39352.0,11000,0,0.4%,0,0
"Blue Coat Systems, Inc.  (16)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Massachusetts / Software & Computer Services,Subordinated Notes (Residual Interest),"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)",39352.0,11000,39352.0,10890,39352.0,11000,0,0.4%,0,0
"Broder Bros., Co.","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)","Pennsylvania / Textiles, Apparel & Luxury Goods",Subordinated Notes (Residual Interest),"Senior Secured Notes (10.75% (LIBOR + 9.00% with 1.75% LIBOR floor), due 6/27/2018)  (3), (4)",39352.0,99500,39352.0,99500,39352.0,99323,0,3.7%,0,0
"Broder Bros., Co.","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)","Pennsylvania / Textiles, Apparel & Luxury Goods",Subordinated Notes (Residual Interest),"Senior Secured Notes (10.75% (LIBOR + 9.00% with 1.75% LIBOR floor), due 6/27/2018)  (3), (4)",39352.0,99500,39352.0,99500,39352.0,99323,0,3.7%,0,0
Portfolio Company,"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Locale / Industry,Subordinated Notes (Residual Interest),Investments  (1),39352.0,Principal  Value,39352.0,Cost,39352.0,Fair  Value  (2),0,% of Net  Assets,0,0
Brookside Mill CLO Ltd.  (22),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),39352.0,"$ 26,000",39352.0,"$ 23,896",39352.0,"$ 23,743",0,0.9%,0,0
Brookside Mill CLO Ltd.  (22),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),39352.0,"$ 26,000",39352.0,23896,39352.0,23743,0,0.9%,0,0
Byrider Systems Acquisition Corp.  (22),Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Subordinated Notes (Residual Interest),10914.0,"$ 26,000",10914.0,23896,10417.0,23743,0.4%,0,0,0
Byrider Systems Acquisition Corp.  (22),Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Subordinated Notes (Residual Interest),10914.0,"$ 26,000",10914.0,10914,10417.0,10417,0,0.4%,0,0
"Caleel + Hayden, LLC  (14), (31)",Indiana / Auto Finance,Colorado / Personal & Nondurable Consumer Products,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Membership Units (13,220 shares)",10914.0,"$ 26,000",10914.0,-,10417.0,104,0,0.0%,0,0
"Caleel + Hayden, LLC  (14), (31)",Indiana / Auto Finance,Escrow Receivable,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Membership Units (13,220 shares)",10914.0,-,10914.0,-,10417.0,241,0,0.0%,0,0
"Capstone Logistics, LLC  (4)",Indiana / Auto Finance,Georgia / Commercial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Senior Secured Term Loan A (6.50% (LIBOR + 5.00% with 1.50% LIBOR floor), due 9/16/2016)",10914.0,97291,10914.0,97291,10417.0,97291,0,3.7%,0,0
"Capstone Logistics, LLC  (4)",Indiana / Auto Finance,Georgia / Commercial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Senior Secured Term Loan B (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 9/16/2016)  (3)",10914.0,100000,10914.0,100000,10417.0,100000,0,3.8%,0,0
"Capstone Logistics, LLC  (4)",Indiana / Auto Finance,Georgia / Commercial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Senior Secured Term Loan B (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 9/16/2016)  (3)",10914.0,100000,10914.0,197291,10417.0,197291,0,7.5%,0,0
"Cargo Airport Services USA, LLC",Indiana / Auto Finance,New York / Transportation,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 3/31/2016)  (3), (4)",10914.0,43977,10914.0,43977,10417.0,44417,0,1.7%,0,0
"Cargo Airport Services USA, LLC",Indiana / Auto Finance,New York / Transportation,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Common Equity (1.6 units),10914.0,43977,10914.0,1639,10417.0,1860,0,0.1%,0,0
"Cargo Airport Services USA, LLC",Indiana / Auto Finance,New York / Transportation,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Common Equity (1.6 units),10914.0,43977,10914.0,45616,10417.0,46277,0,1.8%,0,0
Cent 17 CLO Limited  (22),Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Subordinated Notes (Residual Interest),10914.0,24870,10914.0,24615,10417.0,25454,0,1.0%,0,0
Cent 17 CLO Limited  (22),Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Subordinated Notes (Residual Interest),10914.0,24870,10914.0,24615,10417.0,25454,0,1.0%,0,0
CI Holdings  (4),Indiana / Auto Finance,Texas / Software & Computer Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 6/11/2019)",10914.0,114713,10914.0,114713,10417.0,114713,0,4.3%,0,0
CI Holdings  (4),Indiana / Auto Finance,Texas / Software & Computer Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 6/11/2019)",10914.0,114713,10914.0,114713,10417.0,114713,0,4.3%,0,0
"CIFC Funding 2011-I, Ltd.  (4), (22)",Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Secured Class D Notes (5.32% (LIBOR + 5.00%), due 1/19/2023)",10914.0,19000,10914.0,15029,10417.0,15844,0,0.6%,0,0
"CIFC Funding 2011-I, Ltd.  (4), (22)",Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Unsecured Class E Notes (7.32% (LIBOR + 7.00%), due 1/19/2023)","Secured Class D Notes (5.32% (LIBOR + 5.00%), due 1/19/2023)",15400.0,19000,12638.0,15029,12745.0,15844,0.5%,0,0,0
"CIFC Funding 2011-I, Ltd.  (4), (22)",Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Unsecured Class E Notes (7.32% (LIBOR + 7.00%), due 1/19/2023)","Secured Class D Notes (5.32% (LIBOR + 5.00%), due 1/19/2023)",15400.0,19000,12638.0,27667,12745.0,28589,0,1.1%,0,0
"Cinedigm DC Holdings, LLC  (4)",New York / Software & Computer Services,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Secured Class D Notes (5.32% (LIBOR + 5.00%), due 1/19/2023)",70595.0,19000,70595.0,27667,70595.0,28589,2.7%,0,0,0
"Cinedigm DC Holdings, LLC  (4)",New York / Software & Computer Services,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Secured Class D Notes (5.32% (LIBOR + 5.00%), due 1/19/2023)",70595.0,19000,70595.0,70595,70595.0,70595,0,2.7%,0,0
"The Copernicus Group, Inc.",New York / Software & Computer Services,North Carolina / Healthcare,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)",Escrow Receivable,70595.0,19000,70595.0,-,70595.0,130,0,0.0%,0,0
"The Copernicus Group, Inc.",New York / Software & Computer Services,North Carolina / Healthcare,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)",Escrow Receivable,70595.0,19000,70595.0,-,70595.0,130,0,0.0%,0,0
Portfolio Company,New York / Software & Computer Services,Locale / Industry,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)",Investments  (1),70595.0,Principal  Value,70595.0,Cost,70595.0,Fair  Value  (2),0,% of Net  Assets,0,0
"Correctional Healthcare Holding Company, Inc.",New York / Software & Computer Services,Colorado / Healthcare,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Second Lien Term Loan (11.25%, due 1/11/2020)  (3)",70595.0,"$ 27,100",70595.0,"$ 27,100",70595.0,"$ 27,100",0,1.0%,0,0
"Correctional Healthcare Holding Company, Inc.",New York / Software & Computer Services,Colorado / Healthcare,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Second Lien Term Loan (11.25%, due 1/11/2020)  (3)",70595.0,"$ 27,100",70595.0,27100,70595.0,27100,0,1.0%,0,0
"Coverall North America, Inc.",New York / Software & Computer Services,Florida / Commercial Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Senior Secured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor), due 12/17/2017)  (3), (4)",70595.0,39303,70595.0,39303,70595.0,39303,0,1.5%,0,0
"Coverall North America, Inc.",New York / Software & Computer Services,Florida / Commercial Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Senior Secured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor), due 12/17/2017)  (3), (4)",70595.0,39303,70595.0,39303,70595.0,39303,0,1.5%,0,0
"CP Well Testing, LLC",New York / Software & Computer Services,Oklahoma / Oil & Gas Products,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Senior Secured Term Loan (13.50% (LIBOR + 11.00% with 2.50% LIBOR floor), due 10/03/2017)  (4)",70595.0,19125,70595.0,19125,70595.0,19125,0,0.7%,0,0
"CP Well Testing, LLC",New York / Software & Computer Services,Oklahoma / Oil & Gas Products,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Senior Secured Term Loan (13.50% (LIBOR + 11.00% with 2.50% LIBOR floor), due 10/03/2017)  (4)",70595.0,19125,70595.0,19125,70595.0,19125,0,0.7%,0,0
"CRT MIDCO, LLC",New York / Software & Computer Services,Wisconsin / Media,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)  (3), (4)",70595.0,71106,70595.0,71106,70595.0,71106,0,2.7%,0,0
"CRT MIDCO, LLC",New York / Software & Computer Services,Wisconsin / Media,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)  (3), (4)",70595.0,71106,70595.0,71106,70595.0,71106,0,2.7%,0,0
"Deltek, Inc.",New York / Software & Computer Services,Virginia / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 10/10/2019)  (4)",70595.0,12000,70595.0,11833,70595.0,12000,0,0.5%,0,0
"Deltek, Inc.",New York / Software & Computer Services,Virginia / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 10/10/2019)  (4)",70595.0,12000,70595.0,11833,70595.0,12000,0,0.5%,0,0
"Diamondback Operating, LP",New York / Software & Computer Services,Oklahoma / Oil & Gas Production,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)",Net Profits Interest (15.00% payable on Equity distributions)  (7),70595.0,12000,70595.0,-,70595.0,-,0,0.0%,0,0
"Diamondback Operating, LP",New York / Software & Computer Services,Oklahoma / Oil & Gas Production,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)",Net Profits Interest (15.00% payable on Equity distributions)  (7),70595.0,12000,70595.0,-,70595.0,-,0,0.0%,0,0
"Edmentum, Inc (f/k/a Archipelago Learning, Inc.)  (4)",Minnesota / Consumer Services,Oklahoma / Oil & Gas Production,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Net Profits Interest (15.00% payable on Equity distributions)  (7),50000.0,12000,48218.0,-,50000.0,-,1.9%,0,0,0
"Edmentum, Inc (f/k/a Archipelago Learning, Inc.)  (4)",Minnesota / Consumer Services,Oklahoma / Oil & Gas Production,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Net Profits Interest (15.00% payable on Equity distributions)  (7),50000.0,12000,48218.0,48218,50000.0,50000,0,1.9%,0,0
EIG Investors Corp.,Minnesota / Consumer Services,Massachusetts / Software & Computer Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 5/09/2020)  (4), (16)",50000.0,22000,48218.0,21792,50000.0,22000,0,0.8%,0,0
EIG Investors Corp.,Minnesota / Consumer Services,Massachusetts / Software & Computer Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 5/09/2020)  (4), (16)",50000.0,22000,48218.0,21792,50000.0,22000,0,0.8%,0,0
"Empire Today, LLC",Minnesota / Consumer Services,Illinois / Durable Consumer Products,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Senior Secured Note (11.375%, due 2/1/2017)",50000.0,15700,48218.0,15332,50000.0,14650,0,0.6%,0,0
